5247CR,D,5/26/17,0.015,0.015,0.015,0.015,0,0
5247CS,D,5/26/17,0.025,0.020,0.020,0.020,28429,0
5247CT,D,5/26/17,0.055,0.055,0.055,0.055,0,0
5247CU,D,5/26/17,0.035,0.035,0.035,0.035,0,0
5247CV,D,5/26/17,0.035,0.035,0.035,0.035,0,0
5247CW,D,5/26/17,0.11,0.090,0.090,0.090,1000,0
5247CX,D,5/26/17,0.06,0.06,0.06,0.06,0,0
5247CY,D,5/26/17,0.09,0.085,0.075,0.075,3500,0
5247CZ,D,5/26/17,0.12,0.115,0.090,0.105,12215,0
0054,D,5/26/17,0.245,0.245,0.230,0.240,71684,0
7216,D,5/26/17,4.64,4.650,4.640,4.650,398,0
5079,D,5/26/17,0.235,0.235,0.230,0.230,728,0
3115,D,5/26/17,0.075,0.075,0.070,0.070,69683,0
3115WC,D,5/26/17,0.025,0.025,0.025,0.025,22437,0
7199,D,5/26/17,0.735,0.725,0.720,0.725,590,0
7323,D,5/26/17,0.94,0.94,0.94,0.94,0,0
6483,D,5/26/17,0.67,0.670,0.640,0.655,6217,0
7161,D,5/26/17,3.18,3.170,3.110,3.140,3290,0
7161CA,D,5/26/17,0.3,0.285,0.270,0.280,5041,0
7161CB,D,5/26/17,0.095,0.085,0.080,0.080,22600,0
7161CC,D,5/26/17,0.16,0.150,0.150,0.150,320,0
7161CD,D,5/26/17,0.15,0.15,0.15,0.15,0,0
7161WA,D,5/26/17,2.33,2.240,2.220,2.230,297,0
9334,D,5/26/17,13.64,13.800,13.400,13.640,68,0
0143,D,5/26/17,0.115,0.115,0.105,0.110,5873,0
6491,D,5/26/17,1.93,1.960,1.920,1.920,4223,0
8303,D,5/26/17,0.175,0.175,0.170,0.170,1560,0
0151,D,5/26/17,0.67,0.670,0.635,0.645,18740,0
0151WA,D,5/26/17,0.42,0.420,0.385,0.395,6150,0
0036,D,5/26/17,0.04,0.045,0.040,0.040,72092,0
0036WA,D,5/26/17,0.015,0.015,0.010,0.015,8252,0
0036WB,D,5/26/17,0.02,0.025,0.020,0.020,54803,0
6203,D,5/26/17,0.795,0.805,0.780,0.805,658,0
7062,D,5/26/17,2.42,2.420,2.420,2.420,375,0
6211,D,5/26/17,0.415,0.420,0.415,0.420,460,0
3522,D,5/26/17,3.01,3.010,2.990,2.990,60,0
3522CB,D,5/26/17,0.055,0.055,0.055,0.055,0,0
5371,D,5/26/17,2.27,2.090,1.900,2.080,16700,0
5171,D,5/26/17,2.27,2.250,2.250,2.250,250,0
5171WA,D,5/26/17,0.735,0.735,0.705,0.735,257,0
5060,D,5/26/17,0.06,0.060,0.050,0.055,53805,0
5280,D,5/26/17,0.925,0.925,0.910,0.920,10657,0
9466,D,5/26/17,1.3,1.300,1.290,1.290,450,0
2445,D,5/26/17,24.7,24.960,24.660,24.780,9920,0
2445CZ,D,5/26/17,0.15,0.15,0.15,0.15,0,0
2453,D,5/26/17,3.21,3.21,3.21,3.21,0,0
5027,D,5/26/17,3.79,3.790,3.780,3.790,468,0
5027CA,D,5/26/17,0.135,0.135,0.135,0.135,0,0
7164,D,5/26/17,0.29,0.290,0.285,0.285,39738,0
7164WA,D,5/26/17,0.01,0.010,0.010,0.010,16644,0
7164WB,D,5/26/17,0.095,0.095,0.095,0.095,6532,0
5035,D,5/26/17,1.25,1.180,1.180,1.180,16,0
6971,D,5/26/17,1.020,1.080,1.020,1.070,5800,0
7017,D,5/26/17,0.28,0.275,0.270,0.270,2335,0
7017WB,D,5/26/17,0.095,0.095,0.090,0.090,2042,0
7153,D,5/26/17,6.51,6.490,6.350,6.490,992,0
7153CQ,D,5/26/17,0.06,0.06,0.06,0.06,0,0
7153CR,D,5/26/17,0.115,0.115,0.115,0.115,0,0
7153CS,D,5/26/17,0.105,0.105,0.105,0.105,0,0
7153CT,D,5/26/17,0.095,0.095,0.095,0.095,0,0
7153CU,D,5/26/17,0.045,0.045,0.040,0.045,4000,0
0002,D,5/26/17,1.62,1.600,1.580,1.600,365,0
5878,D,5/26/17,4.17,4.200,4.140,4.170,919,0
5878WB,D,5/26/17,1.29,1.290,1.270,1.290,2321,0
7130,D,5/26/17,0.685,0.670,0.650,0.660,10929,0
5843,D,5/26/17,1.48,1.500,1.470,1.470,967,0
9121,D,5/26/17,0.54,0.540,0.525,0.540,499,0
1996,D,5/26/17,0.56,0.560,0.555,0.560,1327,0
0176,D,5/26/17,0.535,0.530,0.455,0.470,171780,0
3476,D,5/26/17,4.98,4.960,4.960,4.960,32,0
5038,D,5/26/17,1.2,1.220,1.200,1.210,6887,0
5038CG,D,5/26/17,0.04,0.045,0.040,0.045,4300,0
5192,D,5/26/17,0.52,0.525,0.500,0.505,1622,0
5172,D,5/26/17,0.13,0.140,0.120,0.125,72169,0
4847,D,5/26/17,0.165,0.160,0.150,0.155,12343,0
0180,D,5/26/17,0.27,0.275,0.270,0.275,5980,0
6874,D,5/26/17,0.59,0.590,0.560,0.570,51580,0
2186,D,5/26/17,1.22,1.220,1.210,1.220,594,0
6572,D,5/26/17,1.69,1.650,1.640,1.640,230,0
8362,D,5/26/17,0.54,0.550,0.525,0.525,1742,0
3174,D,5/26/17,0.235,0.240,0.235,0.235,77248,0
3174LA,D,5/26/17,0.175,0.175,0.175,0.175,0,0
3794,D,5/26/17,5.3,5.480,5.300,5.460,15923,0
3794CC,D,5/26/17,0.025,0.025,0.025,0.025,3397,0
1643,D,5/26/17,0.97,0.955,0.920,0.930,11560,0
7006,D,5/26/17,5.46,5.460,5.300,5.410,808,0
9385,D,5/26/17,0.93,0.935,0.920,0.935,4461,0
9385WA,D,5/26/17,0.615,0.605,0.600,0.605,143,0
9326,D,5/26/17,0.77,0.780,0.755,0.755,9734,0
8494,D,5/26/17,1.28,1.280,1.280,1.280,33,0
8494WA,D,5/26/17,0.26,0.26,0.26,0.26,0,0
5789,D,5/26/17,2.04,2.050,2.020,2.040,1976,0
5789CA,D,5/26/17,0.1,0.1,0.1,0.1,0,0
5789WA,D,5/26/17,1.03,1.03,1.03,1.03,0,0
5789WB,D,5/26/17,0.77,0.775,0.765,0.770,967,0
5092,D,5/26/17,0.535,0.540,0.520,0.520,10682,0
9628,D,5/26/17,1.51,1.51,1.51,1.51,0,0
8079,D,5/26/17,0.35,0.330,0.310,0.310,16340,0
5232,D,5/26/17,0.745,0.765,0.745,0.750,13233,0
8745,D,5/26/17,0.305,0.325,0.300,0.315,41254,0
8745WB,D,5/26/17,0.2,0.215,0.170,0.175,3912,0
7170,D,5/26/17,0.285,0.280,0.270,0.280,4516,0
3573,D,5/26/17,0.36,0.360,0.340,0.350,4479,0
7089,D,5/26/17,3.23,3.310,3.200,3.250,7605,0
2887,D,5/26/17,0.065,0.065,0.055,0.055,15250,0
8486,D,5/26/17,0.605,0.600,0.580,0.580,1417,0
4235,D,5/26/17,1.120,1.200,1.120,1.140,193676,0
6645,D,5/26/17,5.9,5.920,5.890,5.900,1367,0
6645CB,D,5/26/17,0.13,0.13,0.13,0.13,0,0
0182,D,5/26/17,0.27,0.270,0.270,0.270,4731,0
0025,D,5/26/17,0.2,0.200,0.195,0.200,3149,0
7126,D,5/26/17,0.785,0.785,0.770,0.770,3107,0
7126WA,D,5/26/17,0.24,0.230,0.230,0.230,991,0
8621,D,5/26/17,18.9,18.900,18.820,18.880,100,0
8621CB,D,5/26/17,0.135,0.135,0.135,0.135,0,0
9881,D,5/26/17,0.495,0.510,0.485,0.495,7909,0
7085,D,5/26/17,1.76,1.760,1.700,1.700,1105,0
5068,D,5/26/17,0.14,0.140,0.135,0.135,350505,0
5068LA,D,5/26/17,0.11,0.11,0.11,0.11,0,0
5068WA,D,5/26/17,0.08,0.080,0.075,0.075,38215,0
5068WB,D,5/26/17,0.08,0.085,0.080,0.080,33432,0
5143,D,5/26/17,1.75,1.750,1.700,1.700,5967,0
9199,D,5/26/17,3.72,3.700,3.700,3.700,20,0
0017,D,5/26/17,0.09,0.090,0.085,0.090,20530,0
0017WA,D,5/26/17,0.045,0.050,0.040,0.045,39086,0
1198,D,5/26/17,0.865,0.870,0.860,0.870,2290,0
7617,D,5/26/17,1.5,1.490,1.490,1.490,350,0
7617WB,D,5/26/17,0.605,0.600,0.600,0.600,100,0
7087,D,5/26/17,5.6,5.700,5.580,5.620,1536,0
3859,D,5/26/17,1.81,1.810,1.740,1.750,89608,0
3859C1,D,5/26/17,0.02,0.020,0.010,0.020,7901,0
3859CY,D,5/26/17,0.025,0.025,0.020,0.020,1900,0
3859CZ,D,5/26/17,0.02,0.020,0.020,0.020,6485,0
8583,D,5/26/17,1.52,1.540,1.510,1.520,33927,0
858310,D,5/26/17,0.15,0.15,0.15,0.15,0,0
8583C6,D,5/26/17,0.02,0.015,0.015,0.015,200,0
8583C7,D,5/26/17,0.01,0.010,0.010,0.010,1100,0
8583C8,D,5/26/17,0.15,0.15,0.15,0.15,0,0
8583C9,D,5/26/17,0.07,0.070,0.070,0.070,1000,0
8583WB,D,5/26/17,0.17,0.175,0.170,0.170,5992,0
8583WC,D,5/26/17,0.135,0.140,0.135,0.140,5748,0
5264,D,5/26/17,1.2,1.200,1.180,1.190,46466,0
5264CR,D,5/26/17,0.005,0.005,0.005,0.005,0,0
5264CS,D,5/26/17,0.01,0.01,0.01,0.01,0,0
5264CT,D,5/26/17,0.03,0.030,0.030,0.030,880,0
5264CU,D,5/26/17,0.005,0.005,0.005,0.005,0,0
5264CV,D,5/26/17,0.005,0.005,0.005,0.005,0,0
5264CW,D,5/26/17,0.07,0.07,0.07,0.07,0,0
5264CX,D,5/26/17,0.05,0.05,0.05,0.05,0,0
5264CY,D,5/26/17,0.025,0.025,0.025,0.025,0,0
5264CZ,D,5/26/17,0.15,0.15,0.15,0.15,0,0
4936,D,5/26/17,1.450,1.490,1.450,1.470,433,0
6181,D,5/26/17,1.5,1.510,1.430,1.490,97148,0
6181LA,D,5/26/17,1.2,1.2,1.2,1.2,0,0
6181WB,D,5/26/17,0.805,0.810,0.750,0.760,137161,0
1058,D,5/26/17,3.2,3.2,3.2,3.2,0,0
3514,D,5/26/17,0.165,0.165,0.160,0.165,2011,0
5098,D,5/26/17,1.2,1.230,1.110,1.120,77256,0
7029,D,5/26/17,0.65,0.640,0.620,0.625,2026,0
0189,D,5/26/17,0.12,0.120,0.120,0.120,113377,0
5236,D,5/26/17,2.780,2.850,2.780,2.800,16150,0
5236CH,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5236WA,D,5/26/17,0.57,0.595,0.555,0.570,4550,0
6012,D,5/26/17,6.45,6.470,6.400,6.460,6669,0
6012CW,D,5/26/17,0.14,0.145,0.130,0.145,1201,0
6012CX,D,5/26/17,0.16,0.16,0.16,0.16,0,0
6012CY,D,5/26/17,0.115,0.115,0.115,0.115,0,0
6012CZ,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5189,D,5/26/17,0.03,0.03,0.03,0.03,0,0
5189WA,D,5/26/17,0.005,0.005,0.005,0.005,5601,0
1155,D,5/26/17,9.39,9.420,9.300,9.400,116213,0
115524,D,5/26/17,0.570,0.570,0.570,0.570,250,0
115526,D,5/26/17,0.385,0.375,0.375,0.375,39,0
115527,D,5/26/17,0.43,0.420,0.420,0.420,200,0
115528,D,5/26/17,0.2,0.200,0.185,0.190,2130,0
115529,D,5/26/17,0.2,0.200,0.190,0.190,1200,0
115530,D,5/26/17,0.14,0.140,0.125,0.130,18632,0
5077,D,5/26/17,0.73,0.740,0.730,0.740,3165,0
5886,D,5/26/17,1.130,1.130,1.130,1.130,16,0
5152,D,5/26/17,1.15,1.170,1.130,1.130,1098,0
5152WA,D,5/26/17,0.555,0.555,0.515,0.530,4034,0
5983,D,5/26/17,2.43,2.480,2.380,2.400,390,0
5983WA,D,5/26/17,0.005,0.005,0.005,0.005,0,0
1171,D,5/26/17,1.3,1.310,1.270,1.280,48256,0
1171C1,D,5/26/17,0.11,0.11,0.11,0.11,0,0
1171C2,D,5/26/17,0.18,0.180,0.165,0.165,5800,0
1171CW,D,5/26/17,0.14,0.140,0.135,0.135,9664,0
1171CX,D,5/26/17,0.105,0.105,0.105,0.105,0,0
1171CY,D,5/26/17,0.065,0.070,0.060,0.065,20020,0
1171CZ,D,5/26/17,0.06,0.060,0.060,0.060,9116,0
7189,D,5/26/17,1.79,1.780,1.730,1.730,900,0
7004,D,5/26/17,0.795,0.795,0.795,0.795,0,0
0167,D,5/26/17,0.26,0.260,0.250,0.250,7624,0
0167WB,D,5/26/17,0.17,0.165,0.150,0.150,1270,0
5182,D,5/26/17,0.94,0.94,0.94,0.94,0,0
5040,D,5/26/17,0.46,0.460,0.445,0.460,2251,0
5040WA,D,5/26/17,0.085,0.080,0.080,0.080,410,0
5040WB,D,5/26/17,0.05,0.050,0.050,0.050,1500,0
5040WC,D,5/26/17,0.05,0.050,0.045,0.050,1861,0
4502,D,5/26/17,1.11,1.130,1.100,1.110,12499,0
4502CI,D,5/26/17,0.09,0.090,0.070,0.080,39075,0
4502CJ,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5090,D,5/26/17,0.585,0.600,0.585,0.590,2816,0
0081,D,5/26/17,0.385,0.395,0.380,0.380,2570,0
0081WA,D,5/26/17,0.28,0.280,0.280,0.280,150,0
5129,D,5/26/17,0.865,0.870,0.850,0.860,770,0
3778,D,5/26/17,0.36,0.370,0.340,0.360,12756,0
1694,D,5/26/17,0.995,1.010,0.970,0.975,9538,0
1694WB,D,5/26/17,0.335,0.340,0.300,0.310,51900,0
0577C1,D,5/26/17,0.085,0.085,0.085,0.085,0,0
5223,D,5/26/17,0.73,0.730,0.730,0.730,270,0
8192,D,5/26/17,1.32,1.320,1.270,1.280,330,0
5006,D,5/26/17,0.335,0.320,0.305,0.320,1380,0
7234,D,5/26/17,0.87,0.800,0.800,0.800,60,0
0826EA,D,5/26/17,1.03,1.03,1.03,1.03,0,0
0825EA,D,5/26/17,0.937,0.937,0.937,0.937,0,0
6149,D,5/26/17,1.77,1.77,1.77,1.77,0,0
0075,D,5/26/17,0.245,0.245,0.240,0.245,3630,0
0075WA,D,5/26/17,0.13,0.135,0.130,0.135,2550,0
3069,D,5/26/17,3.92,3.940,3.790,3.820,6916,0
3069WA,D,5/26/17,2.22,2.230,2.110,2.120,2150,0
3662,D,5/26/17,2.2,2.170,2.060,2.150,36196,0
0155,D,5/26/17,0.5,0.5,0.5,0.5,0,0
5186,D,5/26/17,0.925,0.925,0.905,0.915,6141,0
5186C1,D,5/26/17,0.04,0.040,0.030,0.040,3251,0
5186C2,D,5/26/17,0.04,0.04,0.04,0.04,0,0
5186C3,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5026,D,5/26/17,0.89,0.890,0.880,0.880,537,0
5026WA,D,5/26/17,0.025,0.025,0.015,0.020,3789,0
0126,D,5/26/17,0.96,0.955,0.950,0.950,240,0
5001,D,5/26/17,2.18,2.180,2.090,2.130,11886,0
0112,D,5/26/17,0.69,0.695,0.670,0.675,19666,0
7935,D,5/26/17,0.875,0.875,0.875,0.875,0,0
7219,D,5/26/17,0.13,0.130,0.125,0.125,20622,0
7219WA,D,5/26/17,0.04,0.040,0.040,0.040,18301,0
5576,D,5/26/17,0.565,0.575,0.555,0.560,2494,0
5576WC,D,5/26/17,0.225,0.240,0.225,0.230,1719,0
3816,D,5/26/17,7.68,7.690,7.520,7.600,22333,0
381610,D,5/26/17,0.13,0.13,0.13,0.13,0,0
381611,D,5/26/17,0.15,0.15,0.15,0.15,0,0
3816C8,D,5/26/17,0.035,0.035,0.035,0.035,2000,0
3816C9,D,5/26/17,0.11,0.11,0.11,0.11,0,0
9571,D,5/26/17,1.42,1.430,1.400,1.410,34464,0
9571WD,D,5/26/17,0.56,0.560,0.535,0.555,6730,0
8141,D,5/26/17,0.325,0.330,0.320,0.330,884,0
6114,D,5/26/17,2.55,2.560,2.520,2.540,2427,0
6114CC,D,5/26/17,0.075,0.075,0.075,0.075,150,0
6114WB,D,5/26/17,0.95,0.950,0.925,0.925,2784,0
8893,D,5/26/17,0.29,0.295,0.285,0.290,10929,0
0085,D,5/26/17,0.115,0.110,0.110,0.110,19,0
0085WA,D,5/26/17,0.055,0.055,0.055,0.055,2293,0
7595,D,5/26/17,1.16,1.150,1.110,1.130,5048,0
7595WA,D,5/26/17,0.81,0.820,0.750,0.770,798,0
0034,D,5/26/17,0.055,0.055,0.055,0.055,28960,0
2194,D,5/26/17,2.48,2.500,2.460,2.500,4995,0
2194C4,D,5/26/17,0.105,0.115,0.105,0.115,2545,0
2194C5,D,5/26/17,0.13,0.13,0.13,0.13,0,0
0059,D,5/26/17,0.345,0.355,0.345,0.350,10630,0
0113,D,5/26/17,1.18,1.200,1.120,1.140,20649,0
0103,D,5/26/17,0.08,0.085,0.075,0.075,136339,0
0103WA,D,5/26/17,0.04,0.040,0.040,0.040,73730,0
6459,D,5/26/17,2.5,2.480,2.480,2.480,170,0
0156,D,5/26/17,0.225,0.235,0.225,0.225,38044,0
6548,D,5/26/17,0.13,0.13,0.13,0.13,0,0
5237,D,5/26/17,1.63,1.670,1.610,1.610,3108,0
3867,D,5/26/17,12.86,13.180,12.800,13.180,2526,0
3867CD,D,5/26/17,0.52,0.52,0.52,0.52,0,0
3867CE,D,5/26/17,0.635,0.625,0.625,0.625,100,0
3867CF,D,5/26/17,0.51,0.520,0.510,0.520,1000,0
3867CG,D,5/26/17,0.15,0.15,0.15,0.15,0,0
5123,D,5/26/17,1.3,1.300,1.280,1.280,4929,0
0070,D,5/26/17,0.05,0.050,0.050,0.050,78486,0
0070WA,D,5/26/17,0.03,0.030,0.025,0.030,4502,0
1651,D,5/26/17,1.46,1.470,1.390,1.400,86935,0
165112,D,5/26/17,0.14,0.135,0.120,0.120,8288,0
165113,D,5/26/17,0.065,0.065,0.055,0.060,17720,0
165114,D,5/26/17,0.04,0.040,0.030,0.035,15975,0
165115,D,5/26/17,0.055,0.055,0.045,0.050,183155,0
1651C9,D,5/26/17,0.17,0.155,0.140,0.155,18498,0
1651WA,D,5/26/17,0.105,0.110,0.100,0.100,58514,0
5916,D,5/26/17,4.18,4.160,4.060,4.120,462,0
5202,D,5/26/17,4.42,4.450,4.420,4.420,41,0
5011,D,5/26/17,1.12,1.140,1.110,1.110,317,0
5150,D,5/26/17,0.035,0.035,0.035,0.035,0,0
5150WA,D,5/26/17,0.01,0.01,0.01,0.01,0,0
5924,D,5/26/17,0.385,0.385,0.375,0.375,1670,0
0092,D,5/26/17,0.32,0.320,0.300,0.300,8100,0
0092WA,D,5/26/17,0.05,0.045,0.040,0.040,9229,0
0092WB,D,5/26/17,0.110,0.115,0.110,0.110,1030,0
0043,D,5/26/17,0.07,0.070,0.070,0.070,53060,0
3883,D,5/26/17,1.65,1.650,1.610,1.610,5020,0
5085,D,5/26/17,1.56,1.560,1.490,1.520,11993,0
9539,D,5/26/17,0.8,0.8,0.8,0.8,0,0
5703,D,5/26/17,2.85,2.870,2.830,2.830,11417,0
5703CD,D,5/26/17,0.29,0.29,0.29,0.29,0,0
3891,D,5/26/17,0.205,0.205,0.200,0.200,15054,0
3913,D,5/26/17,0.325,0.320,0.315,0.320,8650,0
3905,D,5/26/17,0.245,0.245,0.235,0.245,39367,0
3921,D,5/26/17,1.65,1.630,1.580,1.580,1585,0
5087,D,5/26/17,0.95,0.980,0.930,0.960,33940,0
0138,D,5/26/17,2.24,2.250,2.220,2.230,123171,0
0138C1,D,5/26/17,0.635,0.635,0.630,0.630,1700,0
013810,D,5/26/17,0.345,0.340,0.340,0.340,3400,0
013811,D,5/26/17,0.445,0.445,0.445,0.445,0,0
013812,D,5/26/17,0.185,0.185,0.185,0.185,0,0
013813,D,5/26/17,0.245,0.245,0.245,0.245,0,0
013814,D,5/26/17,0.235,0.230,0.230,0.230,100,0
013815,D,5/26/17,0.15,0.155,0.150,0.150,4474,0
013816,D,5/26/17,0.21,0.210,0.205,0.210,3305,0
013817,D,5/26/17,0.135,0.135,0.130,0.130,1749,0
013818,D,5/26/17,0.15,0.110,0.105,0.110,1200,0
0138C4,D,5/26/17,0.17,0.17,0.17,0.17,0,0
0138C5,D,5/26/17,0.125,0.125,0.125,0.125,0,0
0138C6,D,5/26/17,0.32,0.325,0.315,0.315,1000,0
0138C7,D,5/26/17,0.165,0.165,0.165,0.165,0,0
0138C8,D,5/26/17,0.425,0.425,0.425,0.425,200,0
0138C9,D,5/26/17,0.395,0.405,0.395,0.395,1100,0
0821EA,D,5/26/17,1.105,1.105,1.105,1.105,0,0
0824EA,D,5/26/17,1.09,1.09,1.09,1.09,0,0
0108,D,5/26/17,0.79,0.790,0.770,0.780,2314,0
0108WA,D,5/26/17,0.350,0.375,0.350,0.355,1144,0
5073,D,5/26/17,1.4,1.410,1.340,1.350,9617,0
7002,D,5/26/17,0.19,0.170,0.170,0.170,200,0
9806,D,5/26/17,0.505,0.525,0.505,0.505,100,0
4707,D,5/26/17,81.4,81.560,81.360,81.540,535,0
0020,D,5/26/17,0.065,0.070,0.060,0.065,1272087,0
0020WB,D,5/26/17,0.035,0.035,0.025,0.030,1199317,0
0096,D,5/26/17,0.05,0.045,0.045,0.045,55193,0
0096WA,D,5/26/17,0.02,0.020,0.020,0.020,331,0
0096WB,D,5/26/17,0.02,0.02,0.02,0.02,0,0
0096WC,D,5/26/17,0.03,0.025,0.025,0.025,14300,0
7060,D,5/26/17,4.15,4.150,4.130,4.130,75,0
7139,D,5/26/17,0.1,0.095,0.095,0.095,9772,0
7139WA,D,5/26/17,0.02,0.020,0.010,0.015,15057,0
4464,D,5/26/17,0.095,0.100,0.095,0.095,13134,0
7215,D,5/26/17,0.25,0.250,0.250,0.250,2090,0
7215WA,D,5/26/17,0.07,0.065,0.065,0.065,7502,0
0083,D,5/26/17,1.29,1.280,1.230,1.240,16543,0
0026,D,5/26/17,0.085,0.085,0.085,0.085,14322,0
5047,D,5/26/17,2.25,2.25,2.25,2.25,0,0
2038,D,5/26/17,4.160,4.160,4.160,4.160,101,0
5066,D,5/26/17,0.870,0.875,0.870,0.870,6310,0
5025,D,5/26/17,0.205,0.205,0.205,0.205,7050,0
4944,D,5/26/17,0.99,0.985,0.950,0.950,18866,0
5533,D,5/26/17,0.73,0.740,0.730,0.730,273,0
0172,D,5/26/17,0.945,0.950,0.930,0.930,9528,0
0172WA,D,5/26/17,0.38,0.380,0.360,0.365,95781,0
0049,D,5/26/17,0.795,0.820,0.770,0.775,29037,0
7071,D,5/26/17,0.625,0.640,0.610,0.620,12979,0
7071PA,D,5/26/17,0.16,0.165,0.150,0.155,69667,0
7071WC,D,5/26/17,0.19,0.190,0.170,0.170,5980,0
7107,D,5/26/17,1.65,1.65,1.65,1.65,0,0
5827,D,5/26/17,2.500,2.500,2.500,2.500,100,0
7140,D,5/26/17,1.54,1.570,1.540,1.540,3698,0
5201,D,5/26/17,3.09,2.880,2.470,2.780,217198,0
3018,D,5/26/17,0.145,0.150,0.145,0.145,24201,0
9008,D,5/26/17,0.505,0.500,0.500,0.500,290,0
9008WB,D,5/26/17,0.15,0.150,0.150,0.150,100,0
0035,D,5/26/17,0.64,0.635,0.620,0.625,1990,0
0040,D,5/26/17,0.36,0.365,0.355,0.355,11185,0
4006,D,5/26/17,6.67,6.680,6.650,6.650,570,0
0079,D,5/26/17,0.35,0.375,0.335,0.375,58443,0
5065,D,5/26/17,1.08,1.080,1.040,1.050,2624,0
5053,D,5/26/17,1.63,1.630,1.600,1.610,23027,0
5053WC,D,5/26/17,0.315,0.310,0.300,0.305,2207,0
0053,D,5/26/17,0.78,0.770,0.745,0.765,2828,0
0153,D,5/26/17,0.21,0.220,0.200,0.210,1900,0
5260,D,5/26/17,1.93,1.940,1.920,1.930,500,0
6009,D,5/26/17,1.32,1.320,1.290,1.300,4662,0
7225,D,5/26/17,0.08,0.080,0.080,0.080,200,0
7052,D,5/26/17,3.39,3.430,3.340,3.420,4736,0
7052CF,D,5/26/17,0.28,0.245,0.205,0.240,1651,0
7052CG,D,5/26/17,0.115,0.115,0.115,0.115,0,0
7052CI,D,5/26/17,0.165,0.170,0.150,0.150,7750,0
7052CJ,D,5/26/17,0.215,0.215,0.215,0.215,0,0
0005,D,5/26/17,0.065,0.070,0.065,0.065,2620,0
0005WA,D,5/26/17,0.035,0.035,0.030,0.030,8621,0
3719,D,5/26/17,36.54,36.540,36.500,36.540,164,0
0041,D,5/26/17,0.305,0.315,0.300,0.305,88162,0
8419,D,5/26/17,0.42,0.420,0.415,0.420,1427,0
5125,D,5/26/17,0.615,0.620,0.615,0.615,7875,0
5125WA,D,5/26/17,0.22,0.220,0.215,0.220,952,0
5125WB,D,5/26/17,0.245,0.250,0.230,0.245,2582,0
5022,D,5/26/17,0.57,0.560,0.560,0.560,203,0
5022WA,D,5/26/17,0.185,0.185,0.185,0.185,290,0
9407,D,5/26/17,0.49,0.500,0.490,0.495,2630,0
1724,D,5/26/17,1.89,1.890,1.880,1.880,2352,0
5657,D,5/26/17,0.615,0.620,0.605,0.605,10167,0
6912,D,5/26/17,0.61,0.610,0.600,0.600,3035,0
0177,D,5/26/17,0.135,0.135,0.130,0.135,14661,0
5212,D,5/26/17,1.76,1.770,1.760,1.770,3418,0
5041,D,5/26/17,1.28,1.290,1.280,1.280,1119,0
1295,D,5/26/17,20.08,20.180,20.040,20.080,51286,0
129512,D,5/26/17,0.1,0.100,0.095,0.100,2100,0
129513,D,5/26/17,0.09,0.085,0.085,0.085,1,0
129514,D,5/26/17,0.07,0.07,0.07,0.07,0,0
6068,D,5/26/17,0.6,0.620,0.585,0.595,1420,0
5183,D,5/26/17,7.39,7.440,7.350,7.400,62023,0
518310,D,5/26/17,0.16,0.165,0.150,0.160,20654,0
5183C9,D,5/26/17,0.17,0.170,0.160,0.165,13345,0
6254,D,5/26/17,0.06,0.060,0.055,0.060,6265,0
5271,D,5/26/17,1.52,1.530,1.520,1.530,490,0
5231,D,5/26/17,0.93,0.930,0.930,0.930,1199,0
5133,D,5/26/17,1.2,1.190,1.180,1.190,190,0
9997,D,5/26/17,0.65,0.650,0.640,0.650,959,0
9997WB,D,5/26/17,0.255,0.245,0.240,0.245,1581,0
7160,D,5/26/17,3.13,3.250,3.120,3.130,11759,0
7108,D,5/26/17,1.54,1.54,1.54,1.54,0,0
0047,D,5/26/17,0.06,0.060,0.055,0.055,9089,0
7080,D,5/26/17,0.195,0.190,0.180,0.185,3106,0
5436,D,5/26/17,7.55,7.560,7.500,7.500,101,0
5146,D,5/26/17,0.01,0.01,0.01,0.01,0,0
5146LA,D,5/26/17,0.005,0.005,0.005,0.005,0,0
5146WA,D,5/26/17,0.005,0.005,0.005,0.005,0,0
8311,D,5/26/17,0.67,0.675,0.665,0.670,3204,0
8311WC,D,5/26/17,0.415,0.415,0.405,0.415,2899,0
5219,D,5/26/17,1.66,1.670,1.620,1.620,7168,0
5681,D,5/26/17,24.26,24.500,24.080,24.160,5947,0
5681CR,D,5/26/17,0.08,0.090,0.070,0.070,6810,0
6033,D,5/26/17,19.0,19.020,18.920,18.960,5245,0
6033CO,D,5/26/17,0.065,0.070,0.065,0.065,1550,0
7027,D,5/26/17,0.055,0.055,0.055,0.055,0,0
0500CH,D,5/26/17,0.035,0.035,0.035,0.035,0,0
3042,D,5/26/17,8.69,8.930,8.250,8.260,19799,0
3042CB,D,5/26/17,0.685,0.710,0.595,0.610,30473,0
3042CC,D,5/26/17,0.29,0.310,0.230,0.230,58342,0
0575C1,D,5/26/17,0.065,0.065,0.065,0.065,0,0
7081,D,5/26/17,4.77,4.800,4.750,4.750,364,0
7201,D,5/26/17,0.18,0.185,0.180,0.185,1360,0
7095,D,5/26/17,2.34,2.360,2.300,2.340,4336,0
0006,D,5/26/17,0.325,0.325,0.325,0.325,0,0
1902,D,5/26/17,0.245,0.245,0.230,0.230,1215,0
